ms, kg
39925.359, 0.0093
40047.476, 0.0093
40165.134, 0.0094
40296.992, 0.0094
40411.928, 0.0090
40538.816, 0.0089
40699.297, 0.0090
40778.618, 0.0091
40963.950, 0.0091
41043.406, 0.0092
41156.815, 0.0092
41357.085, 0.0092
41493.778, 0.0092
41579.046, 0.0092
41617.084, 0.0092
41782.275, 0.0092
41859.596, 0.0092
41993.537, 0.0093
42164.604, 0.0093
42228.810, 0.0093
42358.207, 0.0092
42478.632, 0.0093
42622.197, 0.0094
42724.753, 0.0092
42858.837, 0.0092
42978.772, 0.0092
43075.409, 0.0092
43207.543, 0.0093
43327.849, 0.0093
43444.260, 0.0092
