ms, kg
4788.594, -0.0016
4825.290, -0.0017
4874.264, -0.0017
4927.584, -0.0017
4976.415, -0.0017
5012.614, -0.0017
5055.869, -0.0017
5097.772, -0.0017
5140.801, -0.0017
5182.303, -0.0017
5230.880, -0.0017
5279.460, -0.0017
5308.467, -0.0017
5345.579, -0.0017
5406.828, -0.0017
5448.316, -0.0017
5483.831, -0.0017
5507.400, -0.0017
5557.302, -0.0017
5586.177, -0.0016
5636.013, -0.0016
5678.411, -0.0015
5733.792, -0.0015
5781.488, -0.0016
5824.085, -0.0015
5891.912, -0.0016
5940.914, -0.0015
5966.090, -0.0015
6067.210, -0.0016
6108.632, -0.0016
6165.283, -0.0016
6189.847, -0.0016
6219.311, -0.0015
6255.067, -0.0015
6284.564, -0.0015
6352.577, -0.0012
6409.331, -0.0013
6464.948, -0.0013
6520.421, -0.0013
6543.796, -0.0014
6602.958, -0.0014
6626.631, -0.0014
6668.094, -0.0013
6697.766, -0.0014
6727.285, -0.0014
6786.610, -0.0014
6821.960, -0.0014
6863.461, -0.0015
6875.349, -0.0015
6955.493, -0.0015
7003.511, -0.0015
7034.159, -0.0016
7077.272, -0.0015
7090.077, -0.0016
7115.365, -0.0016
7151.588, -0.0016
7206.426, -0.0015
7260.111, -0.0015
7284.264, -0.0015
7327.593, -0.0016
7389.544, -0.0016
7430.913, -0.0016
7455.394, -0.0015
7504.075, -0.0016
7553.412, -0.0011
7606.380, 0.0029
7636.808, 0.0156
7703.460, 0.0220
7735.074, 0.0303
7782.109, 0.0523
7847.698, 0.0641
7897.659, 0.0783
7929.218, 0.1038
7948.099, 0.1165
7979.630, 0.1273
8008.983, 0.1466
8020.931, 0.1577
8069.784, 0.1701
8141.046, 0.1892
8184.292, 0.2021
8248.805, 0.2156
8266.623, 0.2466
8314.038, 0.2596
8361.372, 0.2739
8386.644, 0.3044
8435.643, 0.3219
8467.117, 0.3286
8515.680, 0.3256
8546.780, 0.3225
8625.946, 0.3218
8688.217, 0.3166
8730.412, 0.3148
8773.368, 0.3134
8804.413, 0.3107
8817.189, 0.3077
8903.506, 0.3060
8928.778, 0.3042
8959.492, 0.3019
9007.694, 0.2993
9055.123, 0.2978
9090.811, 0.2960
9109.138, 0.2935
9147.042, 0.2909
9177.489, 0.2892
9177.636, 0.2877
9208.561, 0.2851
9256.862, 0.2812
9326.822, 0.2807
9457.031, 0.2792
9571.424, 0.2739
9700.780, 0.2726
9820.803, 0.2720
9947.414, 0.2680
10113.995, 0.2656
10176.212, 0.2642
10313.341, 0.2623
10435.282, 0.2600
10572.030, 0.2576
10696.264, 0.2553
10782.699, 0.2541
10922.664, 0.2520
11022.426, 0.2481
11184.706, 0.2471
11298.423, 0.2460
11409.738, 0.2419
11530.694, 0.2401
11661.372, 0.2389
11758.708, 0.2362
11898.911, 0.2342
12017.211, 0.2324
12121.798, 0.2299
12294.779, 0.2284
12357.634, 0.2266
12496.445, 0.2233
12620.258, 0.2220
12720.054, 0.2206
12870.370, 0.2173
12993.482, 0.2157
13137.623, 0.2143
13222.756, 0.2129
13357.511, 0.2098
13535.647, 0.2082
13607.918, 0.2068
13731.569, 0.2040
13859.754, 0.2025
13972.415, 0.2009
14106.317, 0.1980
14208.854, 0.1966
14336.829, 0.1952
14467.899, 0.1922
14570.655, 0.1908
14709.925, 0.1894
14813.105, 0.1865
14960.911, 0.1851
15078.024, 0.1836
15223.575, 0.1808
15336.757, 0.1794
15445.073, 0.1779
15569.789, 0.1751
15667.808, 0.1737
15854.475, 0.1723
15918.395, 0.1697
16064.744, 0.1684
16177.682, 0.1670
16293.191, 0.1644
16391.963, 0.1630
16551.393, 0.1616
16626.433, 0.1590
16833.647, 0.1577
16873.770, 0.1564
17023.447, 0.1537
17133.261, 0.1525
17275.544, 0.1512
17399.536, 0.1486
17518.166, 0.1473
17644.094, 0.1460
17741.916, 0.1434
17879.507, 0.1421
17989.001, 0.1408
18120.251, 0.1395
18225.483, 0.1368
18393.946, 0.1354
18510.153, 0.1341
18637.475, 0.1314
18713.885, 0.1302
18839.564, 0.1290
19008.949, 0.1266
19076.779, 0.1254
19208.496, 0.1242
19339.050, 0.1217
19460.308, 0.1205
19570.405, 0.1192
19725.724, 0.1170
19841.197, 0.1157
19967.867, 0.1145
20089.705, 0.1119
20182.356, 0.1107
20343.559, 0.1095
20458.483, 0.1074
20562.962, 0.1060
20679.283, 0.1047
20787.343, 0.1025
20934.443, 0.1014
21064.430, 0.1002
21154.351, 0.0979
21288.373, 0.0968
21414.398, 0.0956
21544.737, 0.0934
21652.026, 0.0923
21797.190, 0.0912
21913.988, 0.0890
22027.175, 0.0879
22155.490, 0.0869
22272.331, 0.0848
22417.849, 0.0836
22547.065, 0.0826
22652.623, 0.0807
22751.359, 0.0797
22874.161, 0.0788
22978.401, 0.0778
23108.572, 0.0759
23277.436, 0.0750
23384.016, 0.0740
23531.415, 0.0721
23617.724, 0.0713
23721.256, 0.0704
23858.790, 0.0685
23967.493, 0.0676
24122.981, 0.0667
24220.516, 0.0650
24339.144, 0.0642
24487.426, 0.0633
24607.835, 0.0616
24698.998, 0.0607
24808.881, 0.0599
24935.688, 0.0583
25088.076, 0.0575
25206.583, 0.0566
25350.778, 0.0550
25481.349, 0.0541
25567.557, 0.0533
25684.004, 0.0518
25810.184, 0.0510
25949.337, 0.0502
26057.305, 0.0487
26192.414, 0.0479
26283.742, 0.0472
26411.635, 0.0457
26550.326, 0.0450
26665.629, 0.0443
26782.147, 0.0429
26927.709, 0.0422
27066.550, 0.0415
27133.294, 0.0401
27272.348, 0.0395
27413.517, 0.0388
27507.321, 0.0375
27648.113, 0.0368
27781.709, 0.0361
27882.158, 0.0355
28041.819, 0.0342
28118.521, 0.0336
28254.968, 0.0330
28374.027, 0.0319
28495.104, 0.0313
28605.586, 0.0307
28763.306, 0.0295
28877.831, 0.0289
28974.330, 0.0284
29125.533, 0.0273
29253.645, 0.0268
29392.808, 0.0264
29466.734, 0.0254
29579.354, 0.0250
29736.637, 0.0245
29860.878, 0.0237
30016.240, 0.0233
30070.740, 0.0229
30186.760, 0.0222
30337.741, 0.0219
30446.716, 0.0215
30583.415, 0.0209
30689.982, 0.0206
30817.145, 0.0204
30959.405, 0.0200
31053.547, 0.0197
31181.158, 0.0195
31304.543, 0.0191
31426.893, 0.0188
31567.545, 0.0187
31661.592, 0.0183
31789.721, 0.0180
31908.305, 0.0178
32061.028, 0.0175
32180.483, 0.0173
32290.801, 0.0171
32423.018, 0.0167
32531.149, 0.0166
32626.090, 0.0165
32749.772, 0.0164
32899.721, 0.0161
33002.517, 0.0159
33136.046, 0.0158
33276.066, 0.0156
33394.237, 0.0155
33539.853, 0.0154
33620.108, 0.0151
33724.042, 0.0149
33892.882, 0.0149
34000.765, 0.0146
34131.567, 0.0145
34256.295, 0.0144
34360.418, 0.0142
34508.775, 0.0141
34579.747, 0.0140
34712.363, 0.0138
34831.933, 0.0137
34950.383, 0.0136
35115.911, 0.0135
35196.405, 0.0133
35361.111, 0.0133
35457.585, 0.0131
35587.993, 0.0131
35727.382, 0.0130
35813.890, 0.0128
35958.109, 0.0127
36046.883, 0.0127
36194.772, 0.0125
36293.281, 0.0124
36422.863, 0.0123
36541.542, 0.0122
36663.501, 0.0121
36803.218, 0.0121
36906.060, 0.0120
37040.171, 0.0119
37166.635, 0.0119
37287.368, 0.0118
37431.396, 0.0117
37527.369, 0.0116
37655.663, 0.0116
37799.473, 0.0115
37897.994, 0.0115
38009.482, 0.0114
38161.631, 0.0115
38316.914, 0.0115
38411.058, 0.0115
38494.518, 0.0115
38637.252, 0.0115
38755.796, 0.0115
38860.437, 0.0116
38982.690, 0.0115
